info_date,cpi_yoy,ppi_yoy,cpi_core,cpi_ppi_scissors,pmi_manu,pmi_non_manu,pmi_mom,pmi_yoy,shibor_1y,shibor_overnight,shibor_3m,m2_yoy,m1_yoy,m1_m2_scissors
2024-04-16,0.7,-2.8,1.2,3.4,50.8,53.0,-2.119461,3.462322,2.16,1.715,2.058,8.3,2.3,-6.0
2024-04-17,0.7,-2.8,1.2,3.4,50.8,53.0,-2.119461,3.462322,2.151,1.723,2.049,8.3,2.3,-6.0
2024-04-18,0.7,-2.8,1.2,3.4,50.8,53.0,-2.119461,3.462322,2.143,1.776,2.041,8.3,2.3,-6.0
2024-04-19,0.7,-2.8,1.2,3.4,50.8,53.0,-2.119461,3.462322,2.129,1.797,2.035,8.3,2.3,-6.0
2024-04-22,0.7,-2.8,1.2,3.4,50.8,53.0,-2.119461,3.462322,2.108,1.78,2.027,8.3,2.3,-6.0
2024-04-23,0.7,-2.8,1.2,3.4,50.8,53.0,-2.119461,3.462322,2.091,1.788,2.018,8.3,2.3,-6.0
2024-04-24,0.7,-2.8,1.2,3.4,50.8,53.0,-2.119461,3.462322,2.084,1.784,2.014,8.3,2.3,-6.0
2024-04-25,0.7,-2.8,1.2,3.4,50.8,53.0,-2.119461,3.462322,2.074,1.846,1.999,8.3,2.3,-6.0
2024-04-26,0.7,-2.8,1.2,3.4,50.8,53.0,-2.119461,3.462322,2.082,1.879,1.993,8.3,2.3,-6.0
2024-04-28,0.7,-2.8,1.2,3.4,50.8,53.0,-2.119461,3.462322,2.087,1.806,1.994,8.3,2.3,-6.0
2024-04-29,0.7,-2.8,1.2,3.4,50.8,53.0,-2.119461,3.462322,2.112,1.823,2.005,8.3,2.3,-6.0
2024-04-30,0.7,-2.8,1.2,3.4,50.4,51.2,2.439024,-0.787402,2.109,1.921,2.002,8.3,2.3,-6.0
2024-05-06,0.7,-2.8,1.2,3.4,50.4,51.2,2.439024,-0.787402,2.111,1.777,2.001,8.3,2.3,-6.0
2024-05-07,0.7,-2.8,1.2,3.4,50.4,51.2,2.439024,-0.787402,2.108,1.744,1.996,8.3,2.3,-6.0
2024-05-08,0.7,-2.8,1.2,3.4,50.4,51.2,2.439024,-0.787402,2.1035,1.837,1.99,8.3,2.3,-6.0
2024-05-09,0.7,-2.8,1.2,3.4,50.4,51.2,2.439024,-0.787402,2.102,1.727,1.991,8.3,2.3,-6.0
2024-05-10,0.7,-2.8,1.2,3.4,50.4,51.2,2.439024,-0.787402,2.1,1.733,1.989,8.3,2.3,-6.0
2024-05-11,0.7,-2.5,1.2,3.4,50.4,51.2,2.439024,-0.787402,2.1,1.724,1.988,7.2,0.6,-6.6
2024-05-13,0.7,-2.5,1.2,3.4,50.4,51.2,2.439024,-0.787402,2.1,1.781,1.983,7.2,0.6,-6.6
2024-05-14,0.7,-2.5,1.2,3.4,50.4,51.2,2.439024,-0.787402,2.099,1.769,1.977,7.2,0.6,-6.6
2024-05-15,0.7,-2.5,1.2,3.4,50.4,51.2,2.439024,-0.787402,2.099,1.727,1.975,7.2,0.6,-6.6
2024-05-16,0.7,-2.5,1.2,3.4,50.4,51.2,2.439024,-0.787402,2.095,1.724,1.969,7.2,0.6,-6.6
2024-05-17,0.7,-2.5,1.2,3.4,50.4,51.2,2.439024,-0.787402,2.096,1.719,1.963,7.2,0.6,-6.6
2024-05-20,0.7,-2.5,1.2,3.4,50.4,51.2,2.439024,-0.787402,2.099,1.719,1.958,7.2,0.6,-6.6
2024-05-21,0.7,-2.5,1.2,3.4,50.4,51.2,2.439024,-0.787402,2.1,1.758,1.958,7.2,0.6,-6.6
2024-05-22,0.7,-2.5,1.2,3.4,50.4,51.2,2.439024,-0.787402,2.1,1.779,1.958,7.2,0.6,-6.6
2024-05-23,0.7,-2.5,1.2,3.4,50.4,51.2,2.439024,-0.787402,2.1,1.769,1.957,7.2,0.6,-6.6
2024-05-24,0.7,-2.5,1.2,3.4,50.4,51.2,2.439024,-0.787402,2.1,1.766,1.958,7.2,0.6,-6.6
2024-05-27,0.7,-2.5,1.2,3.4,50.4,51.2,2.439024,-0.787402,2.102,1.767,1.958,7.2,0.6,-6.6
2024-05-28,0.7,-2.5,1.2,3.4,50.4,51.2,2.439024,-0.787402,2.101,1.81,1.957,7.2,0.6,-6.6
2024-05-29,0.7,-2.5,1.2,3.4,50.4,51.2,2.439024,-0.787402,2.1,1.849,1.957,7.2,0.6,-6.6
2024-05-30,0.7,-2.5,1.2,3.4,50.4,51.2,2.439024,-0.787402,2.1,1.746,1.957,7.2,0.6,-6.6
2024-05-31,0.7,-2.5,1.2,3.4,49.5,51.1,1.434426,-1.785714,2.099,1.805,1.955,7.2,0.6,-6.6
2024-06-03,0.7,-2.5,1.2,3.4,49.5,51.1,1.434426,-1.785714,2.099,1.723,1.953,7.2,0.6,-6.6
2024-06-04,0.7,-2.5,1.2,3.4,49.5,51.1,1.434426,-1.785714,2.097,1.663,1.949,7.2,0.6,-6.6
2024-06-05,0.7,-2.5,1.2,3.4,49.5,51.1,1.434426,-1.785714,2.095,1.664,1.948,7.2,0.6,-6.6
2024-06-06,0.7,-2.5,1.2,3.4,49.5,51.1,1.434426,-1.785714,2.089,1.656,1.948,7.2,0.6,-6.6
2024-06-07,0.7,-2.5,1.2,3.4,49.5,51.1,1.434426,-1.785714,2.085,1.719,1.949,7.2,0.6,-6.6
2024-06-11,0.7,-2.5,1.2,3.4,49.5,51.1,1.434426,-1.785714,2.081,1.679,1.947,7.2,0.6,-6.6
2024-06-12,0.3,-2.5,0.6,1.7,49.5,51.1,1.434426,-1.785714,2.075,1.68,1.943,7.2,0.6,-6.6
2024-06-13,0.3,-2.5,0.6,1.7,49.5,51.1,1.434426,-1.785714,2.073,1.723,1.94,7.2,0.6,-6.6
2024-06-14,0.3,-2.5,0.6,1.7,49.5,51.1,1.434426,-1.785714,2.069,1.732,1.939,7.0,-0.8,-7.8
2024-06-17,0.3,-2.5,0.6,1.7,49.5,51.1,1.434426,-1.785714,2.068,1.783,1.935,7.0,-0.8,-7.8
2024-06-18,0.3,-2.5,0.6,1.7,49.5,51.1,1.434426,-1.785714,2.067,1.829,1.934,7.0,-0.8,-7.8
2024-06-19,0.3,-2.5,0.6,1.7,49.5,51.1,1.434426,-1.785714,2.067,1.853,1.929,7.0,-0.8,-7.8
2024-06-20,0.3,-2.5,0.6,1.7,49.5,51.1,1.434426,-1.785714,2.063,1.877,1.927,7.0,-0.8,-7.8
2024-06-21,0.3,-2.5,0.6,1.7,49.5,51.1,1.434426,-1.785714,2.059,1.96,1.923,7.0,-0.8,-7.8
2024-06-24,0.3,-2.5,0.6,1.7,49.5,51.1,1.434426,-1.785714,2.059,1.98,1.922,7.0,-0.8,-7.8
2024-06-25,0.3,-2.5,0.6,1.7,49.5,51.1,1.434426,-1.785714,2.058,1.964,1.921,7.0,-0.8,-7.8
2024-06-26,0.3,-2.5,0.6,1.7,49.5,51.1,1.434426,-1.785714,2.055,1.976,1.919,7.0,-0.8,-7.8
2024-06-27,0.3,-2.5,0.6,1.7,49.5,51.1,1.434426,-1.785714,2.051,1.879,1.918,7.0,-0.8,-7.8
2024-06-28,0.3,-2.5,0.6,1.7,49.5,51.1,1.434426,-1.785714,2.049,1.889,1.918,7.0,-0.8,-7.8
2024-06-30,0.3,-2.5,0.6,1.7,49.5,50.5,1.020408,0.0,2.049,1.889,1.918,7.0,-0.8,-7.8
2024-07-01,0.3,-2.5,0.6,1.7,49.5,50.5,1.020408,0.0,2.046,1.749,1.917,7.0,-0.8,-7.8
2024-07-02,0.3,-2.5,0.6,1.7,49.5,50.5,1.020408,0.0,2.042,1.715,1.917,7.0,-0.8,-7.8
2024-07-03,0.3,-2.5,0.6,1.7,49.5,50.5,1.020408,0.0,2.034,1.688,1.914,7.0,-0.8,-7.8
2024-07-04,0.3,-2.5,0.6,1.7,49.5,50.5,1.020408,0.0,2.029,1.712,1.91,7.0,-0.8,-7.8
2024-07-05,0.3,-2.5,0.6,1.7,49.5,50.5,1.020408,0.0,2.015,1.764,1.908,7.0,-0.8,-7.8
2024-07-08,0.3,-2.5,0.6,1.7,49.5,50.5,1.020408,0.0,2.02,1.754,1.907,7.0,-0.8,-7.8
2024-07-09,0.3,-2.5,0.6,1.7,49.5,50.5,1.020408,0.0,2.019,1.679,1.907,7.0,-0.8,-7.8
2024-07-10,0.3,-0.8,0.6,1.7,49.5,50.5,1.020408,0.0,2.018,1.64,1.906,7.0,-0.8,-7.8
2024-07-11,0.3,-0.8,0.6,1.7,49.5,50.5,1.020408,0.0,2.014,1.67,1.904,7.0,-0.8,-7.8
2024-07-12,0.3,-0.8,0.6,1.7,49.5,50.5,1.020408,0.0,2.009,1.668,1.899,6.2,-1.7,-7.9
2024-07-15,0.3,-0.8,0.6,1.7,49.5,50.5,1.020408,0.0,2.007,1.78,1.897,6.2,-1.7,-7.9
2024-07-16,0.3,-0.8,0.6,1.7,49.5,50.5,1.020408,0.0,2.007,1.894,1.897,6.2,-1.7,-7.9
2024-07-17,0.3,-0.8,0.6,1.7,49.5,50.5,1.020408,0.0,2.005,1.913,1.896,6.2,-1.7,-7.9
2024-07-18,0.3,-0.8,0.6,1.7,49.5,50.5,1.020408,0.0,2.002,1.933,1.897,6.2,-1.7,-7.9
2024-07-19,0.3,-0.8,0.6,1.7,49.5,50.5,1.020408,0.0,2.0,1.855,1.895,6.2,-1.7,-7.9
2024-07-22,0.3,-0.8,0.6,1.7,49.5,50.5,1.020408,0.0,1.997,1.647,1.894,6.2,-1.7,-7.9
2024-07-23,0.3,-0.8,0.6,1.7,49.5,50.5,1.020408,0.0,1.997,1.736,1.888,6.2,-1.7,-7.9
2024-07-24,0.3,-0.8,0.6,1.7,49.5,50.5,1.020408,0.0,1.993,1.739,1.887,6.2,-1.7,-7.9
2024-07-25,0.3,-0.8,0.6,1.7,49.5,50.5,1.020408,0.0,1.985,1.764,1.882,6.2,-1.7,-7.9
2024-07-26,0.3,-0.8,0.6,1.7,49.5,50.5,1.020408,0.0,1.979,1.689,1.877,6.2,-1.7,-7.9
2024-07-29,0.3,-0.8,0.6,1.7,49.5,50.5,1.020408,0.0,1.9729,1.631,1.869,6.2,-1.7,-7.9
2024-07-30,0.3,-0.8,0.6,1.7,49.5,50.5,1.020408,0.0,1.966,1.639,1.865,6.2,-1.7,-7.9
2024-07-31,0.3,-0.8,0.6,1.7,49.4,50.2,0.20284,-0.20202,1.96,1.782,1.86,6.2,-1.7,-7.9
2024-08-01,0.3,-0.8,0.6,1.7,49.4,50.2,0.20284,-0.20202,1.956,1.608,1.857,6.2,-1.7,-7.9
2024-08-02,0.3,-0.8,0.6,1.7,49.4,50.2,0.20284,-0.20202,1.946,1.573,1.853,6.2,-1.7,-7.9
2024-08-05,0.3,-0.8,0.6,1.7,49.4,50.2,0.20284,-0.20202,1.937,1.585,1.849,6.2,-1.7,-7.9
2024-08-06,0.3,-0.8,0.6,1.7,49.4,50.2,0.20284,-0.20202,1.928,1.583,1.844,6.2,-1.7,-7.9
2024-08-07,0.3,-0.8,0.6,1.7,49.4,50.2,0.20284,-0.20202,1.923,1.617,1.839,6.2,-1.7,-7.9
2024-08-08,0.3,-0.8,0.6,1.7,49.4,50.2,0.20284,-0.20202,1.917,1.681,1.835,6.2,-1.7,-7.9
2024-08-09,0.3,-0.8,0.6,1.7,49.4,50.2,0.20284,-0.20202,1.916,1.778,1.8335,6.2,-1.7,-7.9
2024-08-12,0.3,-0.8,0.6,1.7,49.4,50.2,0.20284,-0.20202,1.922,1.951,1.833,6.2,-1.7,-7.9
2024-08-13,0.3,-0.8,0.6,1.7,49.4,50.2,0.20284,-0.20202,1.923,1.928,1.837,6.3,-2.6,-8.9
2024-08-14,0.3,-0.8,0.6,1.7,49.4,50.2,0.20284,-0.20202,1.923,1.842,1.838,6.3,-2.6,-8.9
2024-08-15,0.3,-0.8,0.6,1.7,49.4,50.2,0.20284,-0.20202,1.922,1.754,1.84,6.3,-2.6,-8.9
2024-08-16,0.3,-0.8,0.6,1.7,49.4,50.2,0.20284,-0.20202,1.922,1.7,1.838,6.3,-2.6,-8.9
2024-08-19,0.3,-0.8,0.6,1.7,49.4,50.2,0.20284,-0.20202,1.922,1.682,1.837,6.3,-2.6,-8.9
2024-08-20,0.3,-0.8,0.6,1.7,49.4,50.2,0.20284,-0.20202,1.926,1.712,1.838,6.3,-2.6,-8.9
2024-08-21,0.3,-0.8,0.6,1.7,49.4,50.2,0.20284,-0.20202,1.932,1.722,1.84,6.3,-2.6,-8.9
2024-08-22,0.3,-0.8,0.6,1.7,49.4,50.2,0.20284,-0.20202,1.936,1.765,1.843,6.3,-2.6,-8.9
2024-08-23,0.3,-0.8,0.6,1.7,49.4,50.2,0.20284,-0.20202,1.942,1.801,1.844,6.3,-2.6,-8.9
2024-08-26,0.3,-0.8,0.6,1.7,49.4,50.2,0.20284,-0.20202,1.945,1.862,1.845,6.3,-2.6,-8.9
2024-08-27,0.3,-0.8,0.6,1.7,49.4,50.2,0.20284,-0.20202,1.95,1.667,1.849,6.3,-2.6,-8.9
2024-08-28,0.3,-0.8,0.6,1.7,49.4,50.2,0.20284,-0.20202,1.956,1.52,1.85,6.3,-2.6,-8.9
2024-08-29,0.3,-0.8,0.6,1.7,49.4,50.2,0.20284,-0.20202,1.958,1.514,1.85,6.3,-2.6,-8.9
2024-08-30,0.3,-0.8,0.6,1.7,49.4,50.2,0.20284,-0.20202,1.961,1.529,1.85,6.3,-2.6,-8.9
2024-08-31,0.3,-0.8,0.6,1.7,49.1,50.3,-1.207243,-0.607287,1.961,1.529,1.85,6.3,-2.6,-8.9
2024-09-02,0.3,-0.8,0.6,1.7,49.1,50.3,-1.207243,-0.607287,1.959,1.516,1.85,6.3,-2.6,-8.9
2024-09-03,0.3,-0.8,0.6,1.7,49.1,50.3,-1.207243,-0.607287,1.96,1.568,1.85,6.3,-2.6,-8.9
2024-09-04,0.3,-0.8,0.6,1.7,49.1,50.3,-1.207243,-0.607287,1.96,1.529,1.85,6.3,-2.6,-8.9
2024-09-05,0.3,-0.8,0.6,1.7,49.1,50.3,-1.207243,-0.607287,1.96,1.578,1.85,6.3,-2.6,-8.9
2024-09-06,0.3,-0.8,0.6,1.7,49.1,50.3,-1.207243,-0.607287,1.96,1.716,1.85,6.3,-2.6,-8.9
2024-09-09,0.6,-0.8,0.3,2.4,49.1,50.3,-1.207243,-0.607287,1.962,1.8,1.85,6.3,-2.6,-8.9
2024-09-10,0.6,-0.8,0.3,2.4,49.1,50.3,-1.207243,-0.607287,1.962,1.955,1.851,6.3,-2.6,-8.9
2024-09-11,0.6,-0.8,0.3,2.4,49.1,50.3,-1.207243,-0.607287,1.962,1.773,1.851,6.3,-2.6,-8.9
2024-09-12,0.6,-0.8,0.3,2.4,49.1,50.3,-1.207243,-0.607287,1.96,1.777,1.85,6.3,-2.6,-8.9
2024-09-13,0.6,-0.8,0.3,2.4,49.1,50.3,-1.207243,-0.607287,1.96,1.656,1.85,6.3,-3.0,-9.3
2024-09-14,0.6,-0.8,0.3,2.4,49.1,50.3,-1.207243,-0.607287,1.9585,1.611,1.85,6.3,-3.0,-9.3
2024-09-18,0.6,-0.8,0.3,2.4,49.1,50.3,-1.207243,-0.607287,1.958,1.744,1.85,6.3,-3.0,-9.3
2024-09-19,0.6,-0.8,0.3,2.4,49.1,50.3,-1.207243,-0.607287,1.957,1.879,1.851,6.3,-3.0,-9.3
2024-09-20,0.6,-0.8,0.3,2.4,49.1,50.3,-1.207243,-0.607287,1.958,1.932,1.852,6.3,-3.0,-9.3
2024-09-23,0.6,-0.8,0.3,2.4,49.1,50.3,-1.207243,-0.607287,1.957,1.921,1.854,6.3,-3.0,-9.3
2024-09-24,0.6,-0.8,0.3,2.4,49.1,50.3,-1.207243,-0.607287,1.943,1.785,1.85,6.3,-3.0,-9.3
2024-09-25,0.6,-0.8,0.3,2.4,49.1,50.3,-1.207243,-0.607287,1.932,1.643,1.845,6.3,-3.0,-9.3
2024-09-26,0.6,-0.8,0.3,2.4,49.1,50.3,-1.207243,-0.607287,1.926,1.608,1.836,6.3,-3.0,-9.3
2024-09-27,0.6,-0.8,0.3,2.4,49.1,50.3,-1.207243,-0.607287,1.923,1.401,1.835,6.3,-3.0,-9.3
2024-09-29,0.6,-0.8,0.3,2.4,49.1,50.3,-1.207243,-0.607287,1.922,1.336,1.836,6.3,-3.0,-9.3
2024-09-30,0.6,-0.8,0.3,2.4,49.8,50.0,-0.796813,1.425662,1.923,1.514,1.84,6.3,-3.0,-9.3
2024-10-08,0.6,-0.8,0.3,2.4,49.8,50.0,-0.796813,1.425662,1.927,1.509,1.84,6.3,-3.0,-9.3
2024-10-09,0.6,-0.8,0.3,2.4,49.8,50.0,-0.796813,1.425662,1.932,1.618,1.841,6.3,-3.0,-9.3
2024-10-10,0.6,-0.8,0.3,2.4,49.8,50.0,-0.796813,1.425662,1.934,1.527,1.841,6.3,-3.0,-9.3
2024-10-11,0.6,-0.8,0.3,2.4,49.8,50.0,-0.796813,1.425662,1.93,1.406,1.841,6.3,-3.0,-9.3
2024-10-12,0.6,-0.8,0.3,2.4,49.8,50.0,-0.796813,1.425662,1.931,1.306,1.841,6.3,-3.0,-9.3
2024-10-13,0.4,-0.8,0.1,3.2,49.8,50.0,-0.796813,1.425662,1.931,1.306,1.841,6.3,-3.0,-9.3
2024-10-14,0.4,-0.8,0.1,3.2,49.8,50.0,-0.796813,1.425662,1.93,1.418,1.841,6.8,-3.3,-10.140263
2024-10-15,0.4,-0.8,0.1,3.2,49.8,50.0,-0.796813,1.425662,1.93,1.407,1.842,6.8,-3.3,-10.140263
2024-10-16,0.4,-0.8,0.1,3.2,49.8,50.0,-0.796813,1.425662,1.932,1.46,1.846,6.8,-3.3,-10.140263
2024-10-17,0.4,-0.8,0.1,3.2,49.8,50.0,-0.796813,1.425662,1.934,1.425,1.855,6.8,-3.3,-10.140263
2024-10-18,0.4,-0.8,0.1,3.2,49.8,50.0,-0.796813,1.425662,1.932,1.399,1.858,6.8,-3.3,-10.140263
2024-10-21,0.4,-0.8,0.1,3.2,49.8,50.0,-0.796813,1.425662,1.934,1.474,1.864,6.8,-3.3,-10.140263
2024-10-22,0.4,-0.8,0.1,3.2,49.8,50.0,-0.796813,1.425662,1.938,1.477,1.869,6.8,-3.3,-10.140263
2024-10-23,0.4,-0.8,0.1,3.2,49.8,50.0,-0.796813,1.425662,1.942,1.49,1.873,6.8,-3.3,-10.140263
2024-10-24,0.4,-0.8,0.1,3.2,49.8,50.0,-0.796813,1.425662,1.944,1.53,1.879,6.8,-3.3,-10.140263
2024-10-25,0.4,-0.8,0.1,3.2,49.8,50.0,-0.796813,1.425662,1.947,1.507,1.883,6.8,-3.3,-10.140263
2024-10-28,0.4,-0.8,0.1,3.2,49.8,50.0,-0.796813,1.425662,1.948,1.495,1.884,6.8,-3.3,-10.140263
2024-10-29,0.4,-0.8,0.1,3.2,49.8,50.0,-0.796813,1.425662,1.949,1.439,1.884,6.8,-3.3,-10.140263
2024-10-30,0.4,-0.8,0.1,3.2,49.8,50.0,-0.796813,1.425662,1.949,1.394,1.884,6.8,-3.3,-10.140263
2024-10-31,0.4,-0.8,0.1,3.2,50.1,50.2,1.212121,0.60241,1.948,1.364,1.884,6.8,-3.3,-10.140263
2024-11-01,0.4,-0.8,0.1,3.2,50.1,50.2,1.212121,0.60241,1.943,1.36,1.879,6.8,-3.3,-10.140263
2024-11-04,0.4,-0.8,0.1,3.2,50.1,50.2,1.212121,0.60241,1.937,1.346,1.878,6.8,-3.3,-10.140263
2024-11-05,0.4,-0.8,0.1,3.2,50.1,50.2,1.212121,0.60241,1.935,1.338,1.877,6.8,-3.3,-10.140263
2024-11-06,0.4,-0.8,0.1,3.2,50.1,50.2,1.212121,0.60241,1.93,1.33,1.876,6.8,-3.3,-10.140263
2024-11-07,0.4,-0.8,0.1,3.2,50.1,50.2,1.212121,0.60241,1.925,1.319,1.87,6.8,-3.3,-10.140263
2024-11-08,0.4,-0.8,0.1,3.2,50.1,50.2,1.212121,0.60241,1.92,1.461,1.864,6.8,-3.3,-10.140263
2024-11-09,0.3,-0.8,0.2,3.2,50.1,50.2,1.212121,0.60241,1.92,1.461,1.864,6.8,-3.3,-10.140263
2024-11-11,0.3,-0.8,0.2,3.2,50.1,50.2,1.212121,0.60241,1.916,1.443,1.862,7.5,-2.3,-9.8
2024-11-12,0.3,-0.8,0.2,3.2,50.1,50.2,1.212121,0.60241,1.913,1.525,1.859,7.5,-2.3,-9.8
2024-11-13,0.3,-0.8,0.2,3.2,50.1,50.2,1.212121,0.60241,1.907,1.465,1.859,7.5,-2.3,-9.8
2024-11-14,0.3,-0.8,0.2,3.2,50.1,50.2,1.212121,0.60241,1.904,1.456,1.858,7.5,-2.3,-9.8
2024-11-15,0.3,-0.8,0.2,3.2,50.1,50.2,1.212121,0.60241,1.899,1.47,1.856,7.5,-2.3,-9.8
2024-11-18,0.3,-0.8,0.2,3.2,50.1,50.2,1.212121,0.60241,1.899,1.47,1.856,7.5,-2.3,-9.8
2024-11-19,0.3,-0.8,0.2,3.2,50.1,50.2,1.212121,0.60241,1.898,1.48,1.856,7.5,-2.3,-9.8
2024-11-20,0.3,-0.8,0.2,3.2,50.1,50.2,1.212121,0.60241,1.897,1.47,1.857,7.5,-2.3,-9.8
2024-11-21,0.3,-0.8,0.2,3.2,50.1,50.2,1.212121,0.60241,1.898,1.455,1.86,7.5,-2.3,-9.8
2024-11-22,0.3,-0.8,0.2,3.2,50.1,50.2,1.212121,0.60241,1.898,1.456,1.86,7.5,-2.3,-9.8
2024-11-25,0.3,-0.8,0.2,3.2,50.1,50.2,1.212121,0.60241,1.899,1.464,1.86,7.5,-2.3,-9.8
2024-11-26,0.3,-0.8,0.2,3.2,50.1,50.2,1.212121,0.60241,1.899,1.43,1.86,7.5,-2.3,-9.8
2024-11-27,0.3,-0.8,0.2,3.2,50.1,50.2,1.212121,0.60241,1.899,1.385,1.859,7.5,-2.3,-9.8
2024-11-28,0.3,-0.8,0.2,3.2,50.1,50.2,1.212121,0.60241,1.899,1.329,1.858,7.5,-2.3,-9.8
2024-11-29,0.3,-0.8,0.2,3.2,50.1,50.2,1.212121,0.60241,1.893,1.319,1.852,7.5,-2.3,-9.8
2024-11-30,0.3,-0.8,0.2,3.2,50.3,50.0,1.821862,0.399202,1.893,1.319,1.852,7.5,-2.3,-9.8
2024-12-02,0.3,-0.8,0.2,3.2,50.3,50.0,1.821862,0.399202,1.868,1.414,1.825,7.5,-2.3,-9.8
2024-12-03,0.3,-0.8,0.2,3.2,50.3,50.0,1.821862,0.399202,1.835,1.337,1.795,7.5,-2.3,-9.8
2024-12-04,0.3,-0.8,0.2,3.2,50.3,50.0,1.821862,0.399202,1.815,1.381,1.772,7.5,-2.3,-9.8
2024-12-05,0.3,-0.8,0.2,3.2,50.3,50.0,1.821862,0.399202,1.807,1.479,1.762,7.5,-2.3,-9.8
2024-12-06,0.3,-0.8,0.2,3.2,50.3,50.0,1.821862,0.399202,1.803,1.478,1.755,7.5,-2.3,-9.8
2024-12-09,0.2,-0.8,0.3,2.7,50.3,50.0,1.821862,0.399202,1.8,1.516,1.753,7.5,-2.3,-9.8
2024-12-10,0.2,-0.8,0.3,2.7,50.3,50.0,1.821862,0.399202,1.793,1.47,1.748,7.5,-2.3,-9.8
2024-12-11,0.2,-0.8,0.3,2.7,50.3,50.0,1.821862,0.399202,1.785,1.528,1.744,7.5,-2.3,-9.8
2024-12-12,0.2,-0.8,0.3,2.7,50.3,50.0,1.821862,0.399202,1.78,1.482,1.74,7.5,-2.3,-9.8
2024-12-13,0.2,-0.8,0.3,2.7,50.3,50.0,1.821862,0.399202,1.774,1.404,1.735,7.1,-0.7,-7.828161
2024-12-16,0.2,-0.8,0.3,2.7,50.3,50.0,1.821862,0.399202,1.76,1.421,1.725,7.1,-0.7,-7.828161
2024-12-17,0.2,-0.8,0.3,2.7,50.3,50.0,1.821862,0.399202,1.754,1.425,1.718,7.1,-0.7,-7.828161
2024-12-18,0.2,-0.8,0.3,2.7,50.3,50.0,1.821862,0.399202,1.748,1.428,1.715,7.1,-0.7,-7.828161
2024-12-19,0.2,-0.8,0.3,2.7,50.3,50.0,1.821862,0.399202,1.745,1.424,1.712,7.1,-0.7,-7.828161
2024-12-20,0.2,-0.8,0.3,2.7,50.3,50.0,1.821862,0.399202,1.74,1.414,1.708,7.1,-0.7,-7.828161
2024-12-23,0.2,-0.8,0.3,2.7,50.3,50.0,1.821862,0.399202,1.732,1.31,1.705,7.1,-0.7,-7.828161
2024-12-24,0.2,-0.8,0.3,2.7,50.3,50.0,1.821862,0.399202,1.725,1.321,1.6985,7.1,-0.7,-7.828161
2024-12-25,0.2,-0.8,0.3,2.7,50.3,50.0,1.821862,0.399202,1.7185,1.365,1.693,7.1,-0.7,-7.828161
2024-12-26,0.2,-0.8,0.3,2.7,50.3,50.0,1.821862,0.399202,1.7145,1.386,1.6922,7.1,-0.7,-7.828161
2024-12-27,0.2,-0.8,0.3,2.7,50.3,50.0,1.821862,0.399202,1.7125,1.388,1.69,7.1,-0.7,-7.828161
2024-12-30,0.2,-0.8,0.3,2.7,50.3,50.0,1.821862,0.399202,1.7112,1.367,1.685,7.1,-0.7,-7.828161
2024-12-31,0.2,-0.8,0.3,2.7,50.1,52.2,2.244898,-0.397614,1.708,1.454,1.6855,7.1,-0.7,-7.828161
2025-01-02,0.2,-0.8,0.3,2.7,50.1,52.2,2.244898,-0.397614,1.7045,1.532,1.6825,7.1,-0.7,-7.828161
2025-01-03,0.2,-0.8,0.3,2.7,50.1,52.2,2.244898,-0.397614,1.7002,1.618,1.677,7.1,-0.7,-7.828161
2025-01-06,0.2,-0.8,0.3,2.7,50.1,52.2,2.244898,-0.397614,1.691,1.454,1.663,7.1,-0.7,-7.828161
2025-01-07,0.2,-0.8,0.3,2.7,50.1,52.2,2.244898,-0.397614,1.685,1.483,1.655,7.1,-0.7,-7.828161
2025-01-08,0.2,-0.8,0.3,2.7,50.1,52.2,2.244898,-0.397614,1.6795,1.523,1.652,7.1,-0.7,-7.828161
2025-01-09,0.2,-2.3,0.3,2.7,50.1,52.2,2.244898,-0.397614,1.674,1.547,1.645,7.1,-0.7,-7.828161
2025-01-10,0.2,-2.3,0.3,2.7,50.1,52.2,2.244898,-0.397614,1.672,1.643,1.643,7.1,-0.7,-7.828161
2025-01-13,0.2,-2.3,0.3,2.7,50.1,52.2,2.244898,-0.397614,1.675,1.823,1.648,7.1,-0.7,-7.828161
2025-01-14,0.2,-2.3,0.3,2.7,50.1,52.2,2.244898,-0.397614,1.686,1.965,1.658,7.3,1.2,-6.1
2025-01-15,0.2,-2.3,0.3,2.7,50.1,52.2,2.244898,-0.397614,1.6905,1.832,1.6665,7.3,1.2,-6.1
2025-01-16,0.2,-2.3,0.3,2.7,50.1,52.2,2.244898,-0.397614,1.694,1.833,1.674,7.3,1.2,-6.1
2025-01-17,0.2,-2.3,0.3,2.7,50.1,52.2,2.244898,-0.397614,1.6974,1.848,1.677,7.3,1.2,-6.1
2025-01-20,0.2,-2.3,0.3,2.7,50.1,52.2,2.244898,-0.397614,1.703,1.835,1.687,7.3,1.2,-6.1
2025-01-21,0.2,-2.3,0.3,2.7,50.1,52.2,2.244898,-0.397614,1.7122,1.779,1.6935,7.3,1.2,-6.1
2025-01-22,0.2,-2.3,0.3,2.7,50.1,52.2,2.244898,-0.397614,1.714,1.78,1.693,7.3,1.2,-6.1
2025-01-23,0.2,-2.3,0.3,2.7,50.1,52.2,2.244898,-0.397614,1.721,1.764,1.694,7.3,1.2,-6.1
2025-01-24,0.2,-2.3,0.3,2.7,50.1,52.2,2.244898,-0.397614,1.725,1.77,1.697,7.3,1.2,-6.1
